,time_sch,dest,url,time_act,orig,code
498,18:20,Cape Town,https://www.heathrow.com/departures/terminal-3/flight-details/VS478/19-12-2023,18:40,London,VS478
499,18:20,Dublin,https://www.heathrow.com/departures/terminal-5/flight-details/BA824/19-12-2023,18:24,London,BA824
500,18:20,Rome,https://www.heathrow.com/departures/terminal-5/flight-details/BA558/19-12-2023,18:53,London,BA558
501,18:20,MLE,https://www.heathrow.com/departures/terminal-5/flight-details/BA061/19-12-2023,18:54,London,BA061
502,18:20,DND,https://www.heathrow.com/departures/terminal-2/flight-details/LM626/19-12-2023,18:35,London,LM626
503,18:25,Cape Town,https://www.heathrow.com/departures/terminal-5/flight-details/BA043/19-12-2023,18:49,London,BA043
504,18:25,Johannesburg,https://www.heathrow.com/departures/terminal-5/flight-details/BA055/19-12-2023,19:39,London,BA055
505,18:30,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1438/19-12-2023,18:44,London,BA1438
506,18:30,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH917/19-12-2023,18:52,London,LH917
507,18:30,Tokyo,https://www.heathrow.com/departures/terminal-3/flight-details/JL044/19-12-2023,19:02,London,JL044
508,18:30,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA570/19-12-2023,19:12,London,BA570
509,18:30,Lisbon,https://www.heathrow.com/departures/terminal-2/flight-details/TP1357/19-12-2023,19:14,London,TP1357
510,18:35,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA426/19-12-2023,18:51,London,BA426
511,18:35,Delhi,https://www.heathrow.com/departures/terminal-5/flight-details/BA257/19-12-2023,19:06,London,BA257
512,18:35,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1402/19-12-2023,18:58,London,BA1402
513,18:35,Stuttgart,https://www.heathrow.com/departures/terminal-2/flight-details/EW2465/19-12-2023,19:00,London,EW2465
514,18:40,Copenhagen,https://www.heathrow.com/departures/terminal-2/flight-details/SK1516/19-12-2023,19:09,London,SK1516
515,18:40,Vienna,https://www.heathrow.com/departures/terminal-3/flight-details/BA706/19-12-2023,19:05,London,BA706
516,18:40,Zurich,https://www.heathrow.com/departures/terminal-2/flight-details/LX327/19-12-2023,19:01,London,LX327
517,18:45,Copenhagen,https://www.heathrow.com/departures/terminal-5/flight-details/BA822/19-12-2023,20:17,London,BA822
518,18:45,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI175/19-12-2023,18:59,London,EI175
519,18:45,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/IB3167/19-12-2023,19:46,London,IB3167
520,18:50,Amsterdam,https://www.heathrow.com/departures/terminal-4/flight-details/KL1024/19-12-2023,,London,KL1024
521,18:50,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA181/19-12-2023,19:19,London,BA181
522,18:50,Seoul,https://www.heathrow.com/departures/terminal-4/flight-details/KE908/19-12-2023,19:22,London,KE908
523,18:50,Los Angeles,https://www.heathrow.com/departures/terminal-3/flight-details/AA139/19-12-2023,19:18,London,AA139
524,18:55,Berlin,https://www.heathrow.com/departures/terminal-5/flight-details/BA988/19-12-2023,19:13,London,BA988
525,18:55,Basel,https://www.heathrow.com/departures/terminal-5/flight-details/BA756/19-12-2023,19:43,London,BA756
526,18:55,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR012/19-12-2023,19:38,London,QR012
527,18:55,Singapore,https://www.heathrow.com/departures/terminal-5/flight-details/BA011/19-12-2023,19:35,London,BA011
528,19:00,Stockholm,https://www.heathrow.com/departures/terminal-2/flight-details/SK1524/19-12-2023,19:15,London,SK1524
529,19:00,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/EK032/19-12-2023,19:55,London,EK032
530,19:00,Tokyo,https://www.heathrow.com/departures/terminal-2/flight-details/NH212/19-12-2023,19:28,London,NH212
531,19:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA183/19-12-2023,20:31,London,BA183
532,19:05,Boston,https://www.heathrow.com/departures/terminal-5/flight-details/BA239/19-12-2023,19:37,London,BA239
533,19:05,Lisbon,https://www.heathrow.com/departures/terminal-5/flight-details/BA504/19-12-2023,19:26,London,BA504
534,19:05,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/IB3173/19-12-2023,19:32,London,IB3173
535,19:10,Stockholm,https://www.heathrow.com/departures/terminal-5/flight-details/BA786/19-12-2023,19:34,London,BA786
536,19:10,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA482/19-12-2023,19:24,London,BA482
537,19:10,Belfast,https://www.heathrow.com/departures/terminal-5/flight-details/BA1422/19-12-2023,19:25,London,BA1422
538,19:10,Frankfurt,https://www.heathrow.com/departures/terminal-5/flight-details/BA916/19-12-2023,19:51,London,BA916
539,19:10,Jersey,https://www.heathrow.com/departures/terminal-5/flight-details/BA1352/19-12-2023,19:30,London,BA1352
540,19:15,Dusseldorf,https://www.heathrow.com/departures/terminal-5/flight-details/BA946/19-12-2023,19:44,London,BA946
541,19:15,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1478/19-12-2023,19:31,London,BA1478
542,19:15,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2481/19-12-2023,19:59,London,LH2481
543,19:15,Zurich,https://www.heathrow.com/departures/terminal-5/flight-details/BA720/19-12-2023,19:42,London,BA720
544,19:20,Abu Dhabi,https://www.heathrow.com/departures/terminal-4/flight-details/EY026/19-12-2023,19:45,London,EY026
545,19:20,Hamburg,https://www.heathrow.com/departures/terminal-2/flight-details/EW7461/19-12-2023,19:58,London,EW7461
546,19:25,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA326/19-12-2023,19:53,London,BA326
547,19:25,Oslo,https://www.heathrow.com/departures/terminal-3/flight-details/BA770/19-12-2023,19:48,London,BA770
548,19:25,Toulouse,https://www.heathrow.com/departures/terminal-5/flight-details/BA376/19-12-2023,20:00,London,BA376
549,19:25,Vienna,https://www.heathrow.com/departures/terminal-2/flight-details/OS456/19-12-2023,,London,OS456
550,19:25,Hannover,https://www.heathrow.com/departures/terminal-5/flight-details/BA956/19-12-2023,20:47,London,BA956
551,19:30,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA444/19-12-2023,19:50,London,BA444
552,19:30,Dusseldorf,https://www.heathrow.com/departures/terminal-2/flight-details/EW9463/19-12-2023,19:54,London,EW9463
553,19:30,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH919/19-12-2023,20:03,London,LH919
554,19:30,Geneva,https://www.heathrow.com/departures/terminal-2/flight-details/LX357/19-12-2023,19:49,London,LX357
555,19:30,Oslo,https://www.heathrow.com/departures/terminal-2/flight-details/SK812/19-12-2023,20:02,London,SK812
556,19:35,Hamburg,https://www.heathrow.com/departures/terminal-5/flight-details/BA972/19-12-2023,20:26,London,BA972
557,19:35,Cork,https://www.heathrow.com/departures/terminal-2/flight-details/EI723/19-12-2023,20:04,London,EI723
558,19:40,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/IB3179/19-12-2023,20:11,London,IB3179
559,19:40,Newcastle Upon Tyne,https://www.heathrow.com/departures/terminal-5/flight-details/BA1338/19-12-2023,20:22,London,BA1338
560,19:45,Budapest,https://www.heathrow.com/departures/terminal-3/flight-details/BA870/19-12-2023,,London,BA870
561,19:45,Paris,https://www.heathrow.com/departures/terminal-4/flight-details/AF1181/19-12-2023,20:06,London,AF1181
562,19:45,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI177/19-12-2023,20:16,London,EI177
563,19:45,Nice,https://www.heathrow.com/departures/terminal-5/flight-details/BA352/19-12-2023,20:25,London,BA352
564,19:45,Delhi,https://www.heathrow.com/departures/terminal-2/flight-details/AI166/19-12-2023,21:15,London,AI166
565,19:50,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/AA141/19-12-2023,20:13,London,AA141
566,19:50,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1388/19-12-2023,21:07,London,BA1388
567,19:50,Munich,https://www.heathrow.com/departures/terminal-5/flight-details/BA958/19-12-2023,20:12,London,BA958
568,19:50,Prague,https://www.heathrow.com/departures/terminal-3/flight-details/BA858/19-12-2023,20:08,London,BA858
569,19:50,Stavanger,https://www.heathrow.com/departures/terminal-2/flight-details/SK4628/19-12-2023,20:07,London,SK4628
570,19:55,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA738/19-12-2023,20:21,London,BA738
571,19:55,Sydney,https://www.heathrow.com/departures/terminal-3/flight-details/QF002/19-12-2023,20:19,London,QF002
572,20:00,Cologne,https://www.heathrow.com/departures/terminal-2/flight-details/EW469/19-12-2023,20:15,London,EW469
573,20:00,Delhi,https://www.heathrow.com/departures/terminal-3/flight-details/VS300/19-12-2023,20:23,London,VS300
574,20:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1494/19-12-2023,20:35,London,BA1494
575,20:00,Istanbul,https://www.heathrow.com/departures/terminal-2/flight-details/TK1932/19-12-2023,20:27,London,TK1932
576,20:05,Muscat,https://www.heathrow.com/departures/terminal-4/flight-details/WY102/19-12-2023,20:33,London,WY102
577,20:05,Zurich,https://www.heathrow.com/departures/terminal-2/flight-details/LX339/19-12-2023,,London,LX339
578,20:10,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR106/19-12-2023,20:36,London,QR106
579,20:10,Kuwait,https://www.heathrow.com/departures/terminal-4/flight-details/KU106/19-12-2023,20:32,London,KU106
580,20:15,Addis Ababa,https://www.heathrow.com/departures/terminal-2/flight-details/ET701/19-12-2023,20:39,London,ET701
581,20:15,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2483/19-12-2023,20:46,London,LH2483
582,20:15,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/EK042/19-12-2023,20:29,London,EK042
583,20:15,Sao Paulo,https://www.heathrow.com/departures/terminal-3/flight-details/LA8085/19-12-2023,,London,LA8085
584,20:20,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/EK004/19-12-2023,21:02,London,EK004
585,20:20,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1464/19-12-2023,20:38,London,BA1464
586,20:20,LDY,https://www.heathrow.com/departures/terminal-2/flight-details/LM658/19-12-2023,20:50,London,LM658
587,20:25,Amsterdam,https://www.heathrow.com/departures/terminal-4/flight-details/KL1032/19-12-2023,20:43,London,KL1032
588,20:25,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/VS025/19-12-2023,20:49,London,VS025
589,20:25,Beijing,https://www.heathrow.com/departures/terminal-2/flight-details/CA938/19-12-2023,20:41,London,CA938
590,20:30,Mumbai,https://www.heathrow.com/departures/terminal-5/flight-details/BA199/19-12-2023,20:58,London,BA199
591,20:30,Copenhagen,https://www.heathrow.com/departures/terminal-2/flight-details/SK1508/19-12-2023,20:45,London,SK1508
592,20:30,Valletta,https://www.heathrow.com/departures/terminal-4/flight-details/KM103/19-12-2023,20:44,London,KM103
593,20:30,Kigali,https://www.heathrow.com/departures/terminal-3/flight-details/WB711/19-12-2023,21:18,London,WB711
594,20:35,Singapore,https://www.heathrow.com/departures/terminal-2/flight-details/SQ319/19-12-2023,20:56,London,SQ319
595,20:40,Colombo,https://www.heathrow.com/departures/terminal-3/flight-details/UL504/19-12-2023,21:14,London,UL504
596,20:40,Dubai,https://www.heathrow.com/departures/terminal-5/flight-details/BA105/19-12-2023,21:23,London,BA105
597,20:40,Reykjavik,https://www.heathrow.com/departures/terminal-2/flight-details/FI455/19-12-2023,,London,FI455
598,20:45,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI179/19-12-2023,20:51,London,EI179
599,20:45,Hong Kong City,https://www.heathrow.com/departures/terminal-5/flight-details/BA027/19-12-2023,21:10,London,BA027
600,20:50,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/VS400/19-12-2023,21:05,London,VS400
601,20:55,Abu Dhabi,https://www.heathrow.com/departures/terminal-4/flight-details/EY018/19-12-2023,21:21,London,EY018
602,20:55,Mumbai,https://www.heathrow.com/departures/terminal-3/flight-details/UK016/19-12-2023,21:26,London,UK016
603,21:00,Shanghai,https://www.heathrow.com/departures/terminal-4/flight-details/MU552/19-12-2023,21:12,London,MU552
604,21:05,Stockholm,https://www.heathrow.com/departures/terminal-2/flight-details/SK534/19-12-2023,21:20,London,SK534
605,21:05,Mumbai,https://www.heathrow.com/departures/terminal-2/flight-details/AI130/19-12-2023,21:40,London,AI130
606,21:05,Delhi,https://www.heathrow.com/departures/terminal-3/flight-details/UK018/19-12-2023,21:50,London,UK018
607,21:10,Johannesburg,https://www.heathrow.com/departures/terminal-5/flight-details/BA057/19-12-2023,22:24,London,BA057
608,21:10,Guangzhou,https://www.heathrow.com/departures/terminal-4/flight-details/CZ304/19-12-2023,21:27,London,CZ304
609,21:15,Sao Paulo,https://www.heathrow.com/departures/terminal-3/flight-details/BA247/19-12-2023,21:38,London,BA247
610,21:20,Taipei,https://www.heathrow.com/departures/terminal-2/flight-details/BR068/19-12-2023,21:58,London,BR068
611,21:25,Kuala Lumpur,https://www.heathrow.com/departures/terminal-4/flight-details/MH001/19-12-2023,21:42,London,MH001
612,21:30,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR016/19-12-2023,21:55,London,QR016
613,21:30,PKX,https://www.heathrow.com/departures/terminal-4/flight-details/CZ674/19-12-2023,21:43,London,CZ674
614,21:35,Bangkok,https://www.heathrow.com/departures/terminal-2/flight-details/TG917/19-12-2023,22:00,London,TG917
615,21:35,Dubai,https://www.heathrow.com/departures/terminal-5/flight-details/BA109/19-12-2023,21:52,London,BA109
616,21:40,Bogota,https://www.heathrow.com/departures/terminal-2/flight-details/AV121/19-12-2023,21:48,London,AV121
617,21:50,Sydney,https://www.heathrow.com/departures/terminal-5/flight-details/BA015/19-12-2023,22:12,London,BA015
618,21:50,Bahrain,https://www.heathrow.com/departures/terminal-4/flight-details/GF006/19-12-2023,22:02,London,GF006
619,22:00,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/EK006/19-12-2023,22:21,London,EK006
620,22:00,LIM,https://www.heathrow.com/departures/terminal-3/flight-details/LA2475/19-12-2023,,London,LA2475
621,22:05,Hong Kong City,https://www.heathrow.com/departures/terminal-3/flight-details/CX254/19-12-2023,22:34,London,CX254
622,22:05,Cork,https://www.heathrow.com/departures/terminal-2/flight-details/EI725/19-12-2023,22:04,London,EI725
623,22:05,Singapore,https://www.heathrow.com/departures/terminal-2/flight-details/SQ321/19-12-2023,22:06,London,SQ321
624,22:05,Baku,https://www.heathrow.com/departures/terminal-4/flight-details/J2008/19-12-2023,22:23,London,J2008
625,22:05,TFU,https://www.heathrow.com/departures/terminal-2/flight-details/CA424/19-12-2023,22:14,London,CA424
626,22:10,Buenos Aires,https://www.heathrow.com/departures/terminal-5/flight-details/BA249/19-12-2023,23:00,London,BA249
627,22:15,Athens,https://www.heathrow.com/departures/terminal-2/flight-details/A3609/19-12-2023,22:26,London,A3609
628,22:15,Lagos,https://www.heathrow.com/departures/terminal-3/flight-details/VS411/19-12-2023,23:02,London,VS411
629,22:20,Istanbul,https://www.heathrow.com/departures/terminal-2/flight-details/TK1984/19-12-2023,22:41,London,TK1984
630,22:20,Kuwait,https://www.heathrow.com/departures/terminal-5/flight-details/BA157/19-12-2023,22:38,London,BA157
631,22:20,Tel Aviv,https://www.heathrow.com/departures/terminal-4/flight-details/LY318/19-12-2023,23:08,London,LY318
632,22:25,Cape Town,https://www.heathrow.com/departures/terminal-5/flight-details/BA059/19-12-2023,22:52,London,BA059
633,22:25,Johannesburg,https://www.heathrow.com/departures/terminal-3/flight-details/VS449/19-12-2023,22:30,London,VS449
634,22:30,Abuja,https://www.heathrow.com/departures/terminal-5/flight-details/BA083/19-12-2023,22:49,London,BA083
635,22:30,Cairo,https://www.heathrow.com/departures/terminal-2/flight-details/MS780/19-12-2023,22:43,London,MS780
636,22:30,Mexico City,https://www.heathrow.com/departures/terminal-3/flight-details/AM008/19-12-2023,22:54,London,AM008
637,04:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA058/19-12-2023,04:38,Cape Town,BA058
638,04:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA074/19-12-2023,04:33,Lagos,BA074
639,04:55,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS450/19-12-2023,19:58,Johannesburg,VS450
640,05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA056/19-12-2023,04:41,Johannesburg,BA056
641,05:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/QF009/19-12-2023,05:16,Melbourne,QF009
642,05:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA262/19-12-2023,05:02,Riyadh,BA262
643,05:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA016/19-12-2023,05:00,Sydney,BA016
644,05:25,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV119/19-12-2023,05:05,Riyadh,SV119
645,05:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA078/19-12-2023,04:54,Accra,BA078
646,05:30,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/CX251/19-12-2023,05:52,Hong Kong City,CX251
647,05:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA012/19-12-2023,05:34,Singapore,BA012
648,05:35,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/MH002/19-12-2023,05:08,Kuala Lumpur,MH002
649,05:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA064/19-12-2023,05:08,Nairobi,BA064
650,05:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA032/19-12-2023,05:38,Hong Kong City,BA032
651,05:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA254/19-12-2023,05:47,Bridgetown,BA254
652,05:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SQ322/19-12-2023,00:17,Singapore,SQ322
653,05:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/B61620/19-12-2023,18:27,Boston,B61620
654,05:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA929/19-12-2023,16:25,Chicago,UA929
655,06:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA184/19-12-2023,19:02,New York City,BA184
656,06:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/QF001/19-12-2023,19:02,Sydney,QF001
657,06:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA092/19-12-2023,19:02,Toronto,BA092
658,06:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA106/19-12-2023,09:11,Dubai,BA106
659,06:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS104/19-12-2023,17:57,Atlanta,VS104
660,06:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA020/19-12-2023,15:41,Dallas Fort Worth,AA020
661,06:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA110/19-12-2023,18:27,New York City,UA110
662,06:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TG910/19-12-2023,01:04,Bangkok,TG910
663,06:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/CX255/19-12-2023,,Hong Kong City,CX255
664,06:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/WB710/19-12-2023,00:54,Kigali,WB710
665,06:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA028/19-12-2023,06:31,Hong Kong City,BA028
666,06:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA112/19-12-2023,18:59,New York City,BA112
667,06:25,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR011/19-12-2023,18:59,Doha,QR011
668,06:25,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/JL041/19-12-2023,06:15,Tokyo,JL041
669,06:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA212/19-12-2023,06:12,Boston,BA212
670,06:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA216/19-12-2023,18:47,Washington DC,BA216
671,06:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA206/19-12-2023,17:44,Miami,BA206
672,06:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA066/19-12-2023,06:17,Philadelphia,BA066
673,06:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC854/19-12-2023,06:57,Toronto,AC854
674,06:35,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/ET700/19-12-2023,07:20,Addis Ababa,ET700
675,06:35,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AI161/19-12-2023,03:23,Delhi,AI161
676,06:35,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/GF007/19-12-2023,02:26,Bahrain,GF007
677,06:40,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA918/19-12-2023,02:26,Washington DC,UA918
678,06:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS004/19-12-2023,18:59,New York City,VS004
679,06:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA294/19-12-2023,17:28,Chicago,BA294
680,06:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA124/19-12-2023,17:28,Bahrain,BA124
681,06:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA174/19-12-2023,19:20,New York City,BA174
682,06:45,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS118/19-12-2023,17:26,Miami,VS118
683,06:45,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/EY011/19-12-2023,17:26,Abu Dhabi,EY011
684,06:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA730/19-12-2023,18:24,Charlotte,AA730
685,06:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL016/19-12-2023,18:44,Detroit,DL016
686,06:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA246/19-12-2023,06:35,Sao Paulo,BA246
687,06:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS046/19-12-2023,06:35,New York City,VS046
688,06:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA158/19-12-2023,08:18,BDA,BA158
689,06:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA042/19-12-2023,,Cape Town,BA042
690,06:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA014/19-12-2023,19:12,New York City,UA014
691,06:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA194/19-12-2023,16:23,Houston,BA194
692,06:55,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS092/19-12-2023,06:42,Orlando,VS092
693,07:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA100/19-12-2023,19:25,New York City,AA100
694,07:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL058/19-12-2023,20:15,Boston,DL058
695,07:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL010/19-12-2023,17:14,Minneapolis-St Paul,DL010
696,07:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA138/19-12-2023,06:44,Mumbai,BA138
697,07:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA176/19-12-2023,19:53,New York City,BA176
698,07:10,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC864/19-12-2023,07:05,Montreal,AC864
699,07:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS303/19-12-2023,07:05,Delhi,VS303
700,07:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/EK007/19-12-2023,07:05,Dubai,EK007
701,07:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL030/19-12-2023,07:05,Atlanta,DL030
702,07:15,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/VN055/19-12-2023,07:05,Hanoi,VN055
703,07:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA050/19-12-2023,16:34,Dallas Fort Worth,AA050
704,07:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SQ306/19-12-2023,06:54,Singapore,SQ306
705,07:20,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR105/19-12-2023,07:04,Doha,QR105
706,07:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA880/19-12-2023,16:43,Houston,UA880
707,07:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW9468/19-12-2023,07:14,Dusseldorf,EW9468
708,07:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA723/19-12-2023,07:29,Geneva,BA723
709,07:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA963/19-12-2023,,Hamburg,BA963
710,07:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1371/19-12-2023,07:23,Manchester,BA1371
711,07:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA901/19-12-2023,13:54,San Francisco,UA901
712,07:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA142/19-12-2023,07:47,Delhi,BA142
713,07:30,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV111/19-12-2023,07:00,Riyadh,SV111
714,07:35,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS222/19-12-2023,07:23,UVF,VS222
715,07:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA935/19-12-2023,07:38,Dusseldorf,BA935
716,07:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA957/19-12-2023,07:38,Hannover,BA957
717,07:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA054/19-12-2023,07:17,Johannesburg,BA054
718,07:40,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1001/19-12-2023,07:34,Amsterdam,KL1001
719,07:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA303/19-12-2023,07:39,Paris,BA303
720,07:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA811/19-12-2023,07:35,Copenhagen,BA811
721,07:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA423/19-12-2023,07:44,Amsterdam,BA423
722,07:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA751/19-12-2023,07:37,Basel,BA751
723,07:45,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH924/19-12-2023,07:51,Frankfurt,LH924
724,07:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1475/19-12-2023,07:51,Glasgow,BA1475
725,07:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA709/19-12-2023,07:43,Zurich,BA709
726,07:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA108/19-12-2023,20:35,Boston,AA108
727,07:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1301/19-12-2023,07:42,Aberdeen,BA1301
728,07:55,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL001/19-12-2023,07:42,New York City,DL001
729,07:55,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS130/19-12-2023,18:36,Tampa,VS130
730,07:55,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF7550/19-12-2023,07:49,Nice,AF7550
731,07:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA920/19-12-2023,18:16,Chicago,UA920
732,08:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA116/19-12-2023,20:32,New York City,BA116
733,08:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF1680/19-12-2023,07:23,Paris,AF1680
734,08:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA853/19-12-2023,07:53,Prague,BA853
735,08:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW2462/19-12-2023,07:55,Stuttgart,EW2462
